symbol,opra,K,T,S0,iv,type
ABNB,ABNB260918C00160000,160.0,0.7643835616438356,128.365,0.3306,call
ABNB,ABNB260918P00070000,70.0,0.7643835616438356,128.365,0.4465,put
ABNB,ABNB260918C00095000,95.0,0.7643835616438356,128.365,0.4371,call
ABNB,ABNB261218C00145000,145.0,1.0136986301369864,128.365,0.3651,call
ABNB,ABNB260918P00175000,175.0,0.7643835616438356,128.365,0.3677,put
ABNB,ABNB261218C00240000,240.0,1.0136986301369864,128.365,0.3871,call
ABNB,ABNB260918C00125000,125.0,0.7643835616438356,128.365,0.3679,call
ABNB,ABNB260918P00190000,190.0,0.7643835616438356,128.365,0.4406,put
ABNB,ABNB260918P00180000,180.0,0.7643835616438356,128.365,0.3941,put
ABNB,ABNB261218P00085000,85.0,1.0136986301369864,128.365,0.4098,put
ABNB,ABNB270115P00065000,65.0,1.0904109589041096,128.365,0.4562,put
ABNB,ABNB270115C00065000,65.0,1.0904109589041096,128.365,0.5538,call
ABNB,ABNB261218P00230000,230.0,1.0136986301369864,128.365,0.5387,put
ABNB,ABNB261218P00160000,160.0,1.0136986301369864,128.365,0.3665,put
ABNB,ABNB270115P00125000,125.0,1.0904109589041096,128.365,0.3575,put
ABNB,ABNB261218P00120000,120.0,1.0136986301369864,128.365,0.3663,put
ABNB,ABNB270115C00100000,100.0,1.0904109589041096,128.365,0.4085,call
ABNB,ABNB261218P00170000,170.0,1.0136986301369864,128.365,0.3791,put
ABNB,ABNB270115P00140000,140.0,1.0904109589041096,128.365,0.3531,put
ABNB,ABNB270115P00105000,105.0,1.0904109589041096,128.365,0.3886,put
ABNB,ABNB261218P00135000,135.0,1.0136986301369864,128.365,0.3457,put
ABNB,ABNB270115P00060000,60.0,1.0904109589041096,128.365,0.4572,put
ABNB,ABNB271217C00070000,70.0,2.010958904109589,128.365,0.5066,call
ABNB,ABNB270115C00125000,125.0,1.0904109589041096,128.365,0.3982,call
ABNB,ABNB270115P00220000,220.0,1.0904109589041096,128.365,0.5118,put
ABNB,ABNB270115C00150000,150.0,1.0904109589041096,128.365,0.3344,call
ABNB,ABNB270115C00115000,115.0,1.0904109589041096,128.365,0.412,call
ABNB,ABNB270115C00095000,95.0,1.0904109589041096,128.365,0.453,call
ABNB,ABNB270115C00130000,130.0,1.0904109589041096,128.365,0.374,call
ABNB,ABNB270115P00095000,95.0,1.0904109589041096,128.365,0.3958,put
ABNB,ABNB271217C00065000,65.0,2.010958904109589,128.365,0.4833,call
ABNB,ABNB261218P00220000,220.0,1.0136986301369864,128.365,0.5191,put
ABNB,ABNB270115P00120000,120.0,1.0904109589041096,128.365,0.3669,put
ABNB,ABNB270115P00100000,100.0,1.0904109589041096,128.365,0.3801,put
ABNB,ABNB270115P00110000,110.0,1.0904109589041096,128.365,0.3864,put
ABNB,ABNB270115P00240000,240.0,1.0904109589041096,128.365,0.5827,put
ABNB,ABNB270115P00150000,150.0,1.0904109589041096,128.365,0.3478,put
ABNB,ABNB270115C00230000,230.0,1.0904109589041096,128.365,0.3446,call
ABNB,ABNB261218P00240000,240.0,1.0136986301369864,128.365,0.5672,put
ABNB,ABNB270115P00170000,170.0,1.0904109589041096,128.365,0.3725,put
ABNB,ABNB270115C00090000,90.0,1.0904109589041096,128.365,0.424,call
ABNB,ABNB270115C00135000,135.0,1.0904109589041096,128.365,0.3596,call
ABNB,ABNB261218P00115000,115.0,1.0136986301369864,128.365,0.3701,put
ABNB,ABNB261218P00250000,250.0,1.0136986301369864,128.365,0.5945,put
ABNB,ABNB270115P00085000,85.0,1.0904109589041096,128.365,0.4293,put
ABNB,ABNB270115C00055000,55.0,1.0904109589041096,128.365,0.5221,call
ABNB,ABNB270115P00090000,90.0,1.0904109589041096,128.365,0.4029,put
ABNB,ABNB270115C00060000,60.0,1.0904109589041096,128.365,0.6369,call
ABNB,ABNB270115P00155000,155.0,1.0904109589041096,128.365,0.3579,put
ABNB,ABNB270115C00085000,85.0,1.0904109589041096,128.365,0.4748,call
ABNB,ABNB261218P00190000,190.0,1.0136986301369864,128.365,0.3871,put
ABNB,ABNB270115C00240000,240.0,1.0904109589041096,128.365,0.3757,call
ABNB,ABNB270115C00220000,220.0,1.0904109589041096,128.365,0.3513,call
ABNB,ABNB270115P00055000,55.0,1.0904109589041096,128.365,0.4782,put
ABNB,ABNB270115P00070000,70.0,1.0904109589041096,128.365,0.4431,put
ABNB,ABNB271217C00080000,80.0,2.010958904109589,128.365,0.4418,call
ABNB,ABNB270115P00200000,200.0,1.0904109589041096,128.365,0.4307,put
ABNB,ABNB270115P00185000,185.0,1.0904109589041096,128.365,0.3637,put
ABNB,ABNB270115P00195000,195.0,1.0904109589041096,128.365,0.4041,put
ABNB,ABNB261218P00185000,185.0,1.0136986301369864,128.365,0.3768,put
ABNB,ABNB270115C00105000,105.0,1.0904109589041096,128.365,0.3734,call
ABNB,ABNB270115C00170000,170.0,1.0904109589041096,128.365,0.3341,call
ABNB,ABNB261218P00165000,165.0,1.0136986301369864,128.365,0.342,put
ABNB,ABNB261218P00125000,125.0,1.0136986301369864,128.365,0.36,put
ABNB,ABNB270115P00075000,75.0,1.0904109589041096,128.365,0.4217,put
ABNB,ABNB270115C00110000,110.0,1.0904109589041096,128.365,0.4056,call
ABNB,ABNB261218P00130000,130.0,1.0136986301369864,128.365,0.3596,put
ABNB,ABNB270115P00160000,160.0,1.0904109589041096,128.365,0.3693,put
ABNB,ABNB261218P00145000,145.0,1.0136986301369864,128.365,0.3426,put
ABNB,ABNB270115P00145000,145.0,1.0904109589041096,128.365,0.3462,put
ABNB,ABNB270115P00165000,165.0,1.0904109589041096,128.365,0.3635,put
ABNB,ABNB270115C00175000,175.0,1.0904109589041096,128.365,0.3361,call
ABNB,ABNB270115C00145000,145.0,1.0904109589041096,128.365,0.366,call
ABNB,ABNB270115P00135000,135.0,1.0904109589041096,128.365,0.3605,put
ABNB,ABNB270115C00200000,200.0,1.0904109589041096,128.365,0.3426,call
ABNB,ABNB271217C00085000,85.0,2.010958904109589,128.365,0.4417,call
ABNB,ABNB270115P00180000,180.0,1.0904109589041096,128.365,0.3591,put
ABNB,ABNB270115P00190000,190.0,1.0904109589041096,128.365,0.3736,put
ABNB,ABNB261218P00200000,200.0,1.0136986301369864,128.365,0.4373,put
ABNB,ABNB261218P00175000,175.0,1.0136986301369864,128.365,0.3729,put
ABNB,ABNB270115P00080000,80.0,1.0904109589041096,128.365,0.4135,put
ABNB,ABNB270115C00080000,80.0,1.0904109589041096,128.365,0.4752,call
ABNB,ABNB270115C00140000,140.0,1.0904109589041096,128.365,0.3615,call
ABNB,ABNB261218P00180000,180.0,1.0136986301369864,128.365,0.3798,put
ABNB,ABNB270115C00185000,185.0,1.0904109589041096,128.365,0.3464,call
ABNB,ABNB270115P00130000,130.0,1.0904109589041096,128.365,0.3605,put
ABNB,ABNB270115C00155000,155.0,1.0904109589041096,128.365,0.3575,call
ABNB,ABNB261218P00195000,195.0,1.0136986301369864,128.365,0.4289,put
ABNB,ABNB261218P00110000,110.0,1.0136986301369864,128.365,0.3732,put
ABNB,ABNB271217C00090000,90.0,2.010958904109589,128.365,0.4215,call
ABNB,ABNB261218P00155000,155.0,1.0136986301369864,128.365,0.3528,put
ABNB,ABNB270115P00210000,210.0,1.0904109589041096,128.365,0.4596,put
ABNB,ABNB270115P00115000,115.0,1.0904109589041096,128.365,0.3813,put
ABNB,ABNB270115P00230000,230.0,1.0904109589041096,128.365,0.5305,put
ABNB,ABNB271217C00095000,95.0,2.010958904109589,128.365,0.4172,call
ABNB,ABNB270115C00190000,190.0,1.0904109589041096,128.365,0.3371,call
ABNB,ABNB270115C00075000,75.0,1.0904109589041096,128.365,0.4751,call
ABNB,ABNB270115C00165000,165.0,1.0904109589041096,128.365,0.351,call
ABNB,ABNB270115P00175000,175.0,1.0904109589041096,128.365,0.3489,put
ABNB,ABNB271217C00075000,75.0,2.010958904109589,128.365,0.4518,call
ABNB,ABNB261218P00150000,150.0,1.0136986301369864,128.365,0.3462,put
ABNB,ABNB261218P00210000,210.0,1.0136986301369864,128.365,0.4755,put
ABNB,ABNB271217C00060000,60.0,2.010958904109589,128.365,0.5471,call
ABNB,ABNB270115C00160000,160.0,1.0904109589041096,128.365,0.3497,call
ABNB,ABNB270115C00070000,70.0,1.0904109589041096,128.365,0.5485,call
ABNB,ABNB270115C00195000,195.0,1.0904109589041096,128.365,0.3349,call
ABNB,ABNB270115C00210000,210.0,1.0904109589041096,128.365,0.3415,call
ABNB,ABNB261218P00140000,140.0,1.0136986301369864,128.365,0.3443,put
ABNB,ABNB270115C00120000,120.0,1.0904109589041096,128.365,0.3955,call
ABNB,ABNB270115C00180000,180.0,1.0904109589041096,128.365,0.3404,call
ABNB,ABNB280121P00135000,135.0,2.106849315068493,128.365,0.3611,put
ABNB,ABNB271217C00190000,190.0,2.010958904109589,128.365,0.3516,call
ABNB,ABNB280121P00105000,105.0,2.106849315068493,128.365,0.3841,put
ABNB,ABNB271217C00180000,180.0,2.010958904109589,128.365,0.3578,call
ABNB,ABNB280121C00105000,105.0,2.106849315068493,128.365,0.4065,call
ABNB,ABNB271217C00175000,175.0,2.010958904109589,128.365,0.3584,call
ABNB,ABNB271217P00090000,90.0,2.010958904109589,128.365,0.4145,put
ABNB,ABNB271217P00075000,75.0,2.010958904109589,128.365,0.4307,put
ABNB,ABNB271217P00210000,210.0,2.010958904109589,128.365,0.4094,put
ABNB,ABNB271217P00195000,195.0,2.010958904109589,128.365,0.4048,put
ABNB,ABNB280121C00070000,70.0,2.106849315068493,128.365,0.435,call
ABNB,ABNB271217P00085000,85.0,2.010958904109589,128.365,0.4045,put
ABNB,ABNB280121C00170000,170.0,2.106849315068493,128.365,0.36,call
ABNB,ABNB280121C00120000,120.0,2.106849315068493,128.365,0.3868,call
ABNB,ABNB280121P00125000,125.0,2.106849315068493,128.365,0.3682,put
ABNB,ABNB280121P00090000,90.0,2.106849315068493,128.365,0.4069,put
ABNB,ABNB271217C00135000,135.0,2.010958904109589,128.365,0.3817,call
ABNB,ABNB280121C00125000,125.0,2.106849315068493,128.365,0.3844,call
ABNB,ABNB280121P00085000,85.0,2.106849315068493,128.365,0.4108,put
ABNB,ABNB271217P00115000,115.0,2.010958904109589,128.365,0.3831,put
ABNB,ABNB271217C00105000,105.0,2.010958904109589,128.365,0.4092,call
ABNB,ABNB271217P00105000,105.0,2.010958904109589,128.365,0.3911,put
ABNB,ABNB271217P00180000,180.0,2.010958904109589,128.365,0.3925,put
ABNB,ABNB271217P00070000,70.0,2.010958904109589,128.365,0.4273,put
ABNB,ABNB271217C00100000,100.0,2.010958904109589,128.365,0.3913,call
ABNB,ABNB280121P00160000,160.0,2.106849315068493,128.365,0.3652,put
ABNB,ABNB271217C00110000,110.0,2.010958904109589,128.365,0.4007,call
ABNB,ABNB280121P00060000,60.0,2.106849315068493,128.365,,put
ABNB,ABNB280121C00185000,185.0,2.106849315068493,128.365,0.3545,call
ABNB,ABNB271217C00200000,200.0,2.010958904109589,128.365,0.3451,call
ABNB,ABNB280121C00180000,180.0,2.106849315068493,128.365,0.3628,call
ABNB,ABNB271217C00155000,155.0,2.010958904109589,128.365,0.3656,call
ABNB,ABNB271217P00155000,155.0,2.010958904109589,128.365,0.3793,put
ABNB,ABNB271217C00145000,145.0,2.010958904109589,128.365,0.374,call
ABNB,ABNB271217C00195000,195.0,2.010958904109589,128.365,0.3513,call
ABNB,ABNB271217P00110000,110.0,2.010958904109589,128.365,0.3869,put
ABNB,ABNB280121C00060000,60.0,2.106849315068493,128.365,0.4619,call
ABNB,ABNB271217P00170000,170.0,2.010958904109589,128.365,0.3791,put
ABNB,ABNB280121P00075000,75.0,2.106849315068493,128.365,0.4311,put
ABNB,ABNB271217P00145000,145.0,2.010958904109589,128.365,0.3693,put
ABNB,ABNB280121C00075000,75.0,2.106849315068493,128.365,0.4616,call
ABNB,ABNB280121C00140000,140.0,2.106849315068493,128.365,0.3726,call
ABNB,ABNB280121P00140000,140.0,2.106849315068493,128.365,0.3766,put
ABNB,ABNB271217P00150000,150.0,2.010958904109589,128.365,0.3656,put
ABNB,ABNB271217P00175000,175.0,2.010958904109589,128.365,0.3636,put
ABNB,ABNB280121C00145000,145.0,2.106849315068493,128.365,0.366,call
ABNB,ABNB280121P00095000,95.0,2.106849315068493,128.365,0.3907,put
ABNB,ABNB271217P00140000,140.0,2.010958904109589,128.365,0.3789,put
ABNB,ABNB271217P00095000,95.0,2.010958904109589,128.365,0.3953,put
ABNB,ABNB271217P00120000,120.0,2.010958904109589,128.365,0.3709,put
ABNB,ABNB280121P00155000,155.0,2.106849315068493,128.365,0.3731,put
ABNB,ABNB280121P00100000,100.0,2.106849315068493,128.365,0.3885,put
ABNB,ABNB271217C00165000,165.0,2.010958904109589,128.365,0.361,call
ABNB,ABNB271217P00100000,100.0,2.010958904109589,128.365,0.3942,put
ABNB,ABNB280121C00080000,80.0,2.106849315068493,128.365,0.4463,call
ABNB,ABNB280121C00110000,110.0,2.106849315068493,128.365,0.402,call
ABNB,ABNB280121C00100000,100.0,2.106849315068493,128.365,0.4262,call
ABNB,ABNB271217P00080000,80.0,2.010958904109589,128.365,0.4111,put
ABNB,ABNB280121P00145000,145.0,2.106849315068493,128.365,0.3695,put
ABNB,ABNB271217P00190000,190.0,2.010958904109589,128.365,0.3966,put
ABNB,ABNB280121C00190000,190.0,2.106849315068493,128.365,0.344,call
ABNB,ABNB280121C00095000,95.0,2.106849315068493,128.365,0.413,call
ABNB,ABNB280121C00085000,85.0,2.106849315068493,128.365,0.4266,call
ABNB,ABNB271217C00150000,150.0,2.010958904109589,128.365,0.3773,call
ABNB,ABNB280121P00070000,70.0,2.106849315068493,128.365,0.4222,put
ABNB,ABNB280121C00160000,160.0,2.106849315068493,128.365,0.363,call
ABNB,ABNB280121P00120000,120.0,2.106849315068493,128.365,0.373,put
ABNB,ABNB271217P00130000,130.0,2.010958904109589,128.365,0.3718,put
ABNB,ABNB271217C00115000,115.0,2.010958904109589,128.365,0.4002,call
ABNB,ABNB271217P00060000,60.0,2.010958904109589,128.365,0.4427,put
ABNB,ABNB280121C00165000,165.0,2.106849315068493,128.365,0.3651,call
ABNB,ABNB280121P00115000,115.0,2.106849315068493,128.365,0.3855,put
ABNB,ABNB271217C00185000,185.0,2.010958904109589,128.365,0.3526,call
ABNB,ABNB271217P00185000,185.0,2.010958904109589,128.365,0.3865,put
ABNB,ABNB271217C00125000,125.0,2.010958904109589,128.365,0.3985,call
ABNB,ABNB280121C00150000,150.0,2.106849315068493,128.365,0.3755,call
ABNB,ABNB271217C00160000,160.0,2.010958904109589,128.365,0.3644,call
ABNB,ABNB271217C00210000,210.0,2.010958904109589,128.365,0.3634,call
ABNB,ABNB280121C00155000,155.0,2.106849315068493,128.365,0.374,call
ABNB,ABNB271217C00130000,130.0,2.010958904109589,128.365,0.378,call
ABNB,ABNB271217C00140000,140.0,2.010958904109589,128.365,0.3799,call
ABNB,ABNB280121P00065000,65.0,2.106849315068493,128.365,0.4283,put
ABNB,ABNB271217C00170000,170.0,2.010958904109589,128.365,0.3632,call
ABNB,ABNB271217P00125000,125.0,2.010958904109589,128.365,0.3678,put
ABNB,ABNB280121P00110000,110.0,2.106849315068493,128.365,0.3897,put
ABNB,ABNB271217P00200000,200.0,2.010958904109589,128.365,0.3901,put
ABNB,ABNB271217P00065000,65.0,2.010958904109589,128.365,0.4314,put
ABNB,ABNB280121C00065000,65.0,2.106849315068493,128.365,0.4703,call
ABNB,ABNB280121C00175000,175.0,2.106849315068493,128.365,0.3588,call
ABNB,ABNB280121C00115000,115.0,2.106849315068493,128.365,0.3956,call
ABNB,ABNB280121P00080000,80.0,2.106849315068493,128.365,0.4217,put
ABNB,ABNB280121P00150000,150.0,2.106849315068493,128.365,0.3668,put
ABNB,ABNB271217P00165000,165.0,2.010958904109589,128.365,0.3614,put
ABNB,ABNB271217C00120000,120.0,2.010958904109589,128.365,0.3892,call
ABNB,ABNB271217P00160000,160.0,2.010958904109589,128.365,0.3805,put
ABNB,ABNB280121C00135000,135.0,2.106849315068493,128.365,0.3859,call
ABNB,ABNB280121P00130000,130.0,2.106849315068493,128.365,0.3689,put
ABNB,ABNB280121C00090000,90.0,2.106849315068493,128.365,0.4417,call
ABNB,ABNB280121C00130000,130.0,2.106849315068493,128.365,0.381,call
ABNB,ABNB271217P00135000,135.0,2.010958904109589,128.365,0.3683,put
ABNB,ABNB280121P00175000,175.0,2.106849315068493,128.365,0.3793,put
ABNB,ABNB280121P00185000,185.0,2.106849315068493,128.365,0.3892,put
ABNB,ABNB280121P00170000,170.0,2.106849315068493,128.365,0.3871,put
ABNB,ABNB280121P00190000,190.0,2.106849315068493,128.365,0.4066,put
ABNB,ABNB280121P00180000,180.0,2.106849315068493,128.365,0.4017,put
ABNB,ABNB280121P00165000,165.0,2.106849315068493,128.365,0.3661,put
